item_id,tf_code,business_line,category_name,item_title,item_description,level_1,level_2,reason
120946,2yoyxw,Restaurant,صبحانه,کره پنیر گردو,,UNKNOWN,UNKNOWN,"Butter, cheese, and walnut platter without explicit bread is not included."
358598,2yozgw,Restaurant,صبحانه,عدسی,"عدسی رزینی 
یک نفره: 400 گرم ",UNKNOWN,UNKNOWN,Lentil dish (Adasi) is not specifically included in the provided taxonomy.
103153,2ywy82,Restaurant,پیش غذا,حلوا,,رمضان,حلوا,Matches the 'حلوا' category for Ramadan items.
1020036,2z413o,Restaurant,صبحانه,خوراک عدسی (یک پرس),,UNKNOWN,UNKNOWN,Lentil dish (Adasi) is not specifically included in the provided taxonomy.
1020037,2z413o,Restaurant,صبحانه,خوراک لوبیا (یک پرس),۴۰۰ گرم، به همراه دو تکه نان بربری، دورچین: ترشی کلم قرمز، پیاز,UNKNOWN,UNKNOWN,Bean dish (Khorak Loobia) is not included in the provided Ramadan taxonomy.
1020035,2z413o,Restaurant,صبحانه,پنیر برشته,دو عدد تخم مرغ، پنیر‌ تبریزی، شوید، به همراه دو تکه نان بربری، دورچین: ترشی کلم قرمز، پیاز,UNKNOWN,UNKNOWN,Egg and cheese dish (Panir Berashteh) is not included in the provided Ramadan taxonomy.
146405,2z4w92,Restaurant,صبحانه,نرگسی,300 گرم اسفناج، دو عدد تخم مرغ، دورچین، نان بربری، پیاز، خیارشور,UNKNOWN,UNKNOWN,Spinach and egg dish (Nargesi) is not included in the provided Ramadan taxonomy.
146413,2z4w92,Restaurant,صبحانه,گوجه پنیر,گوجه، پنیر، دورچین، یک عدد نان لواش,رمضان,نان و پنیر,"Includes cheese and bread (Lavash), matching the 'نان و پنیر' category."
66694,2z87r2,Restaurant,آش و حلیم,حلوا,,رمضان,حلوا,Matches the 'حلوا' category for Ramadan items.
832123,2z94x5,Restaurant,صبحانه,عدسی,400 گرم,UNKNOWN,UNKNOWN,Lentil dish (Adasi) is not specifically included in the provided taxonomy.
832125,2z94x5,Restaurant,صبحانه,نان پنیر و خیار,پرس پنیر و خیار و گوجه همراه با نصف نان سنگک,رمضان,نان و پنیر,"Matches the 'نان و پنیر' category (Bread, cheese, and cucumber)."
832127,2z94x5,Restaurant,صبحانه,نان پنیر و طالبی,پرس پنیر و طالبی همراه با نصف نان سنگک,رمضان,نان و پنیر,"Matches the 'نان و پنیر' category (Bread, cheese, and cantaloupe)."
832126,2z94x5,Restaurant,صبحانه,نان پنیر و هندوانه,پرس پنیر و هندوانه همراه با نصف نان سنگک,رمضان,نان و پنیر,"Matches the 'نان و پنیر' category (Bread, cheese, and watermelon)."
658755,2x7r66,Restaurant,پیش غذا,پک افطاری,شامل: 400 گرم آش رشته یا عدسی به انتخاب مشتری، پنیر ،کره، گردو ، خرما، نان، سبزی خوردن,رمضان,پک افطاری,عنوان محصول صراحتاً «پک افطاری» است و شامل چندین قلم افطاری می‌باشد.
599512,2x7x8g,Restaurant,صبحانه,تست کره عسل,,UNKNOWN,UNKNOWN,ترکیب کره و عسل در دسته‌بندی‌های موجود (مانند نان و پنیر) قرار نمی‌گیرد.
599516,2x7x8g,Restaurant,صبحانه,تست کره مربا,,UNKNOWN,UNKNOWN,ترکیب کره و مربا در دسته‌بندی‌های موجود قرار نمی‌گیرد.
599513,2x7x8g,Restaurant,صبحانه,تست کره پنیر,,رمضان,نان و پنیر,طبق توضیحات، آیتم‌های نان تست و پنیر در دسته نان و پنیر قرار می‌گیرند.
599509,2x7x8g,Restaurant,صبحانه,عدسی,,UNKNOWN,UNKNOWN,عدسی در لیست دسته‌بندی‌های مجاز (مانند آش یا حلیم) وجود ندارد.
1479569,2x7z79,Restaurant,ویژه ماه رمضان ,شله زرد,200 گرم، برنج ایرانی، زعفران، شکر، گلاب، کره محلی، خلال بادام، پودر نارگیل,رمضان,شله‌زرد,مطابق با نام و محتویات محصول (شله زرد).
1171284,2xwgln,Restaurant,صبحانه,صبحانه ایرانی,کره، پنیر، مربا، تخم مرغ آب پز، حلوا ارده، نان سنگک,UNKNOWN,UNKNOWN,صبحانه کامل با عنوان صبحانه ایرانی در دسته‌های خاص رمضان یا نان و پنیر ساده نمی‌گنجد.
1170445,2xww3x,Restaurant,صبحانه,عدسی,یک پرس یک نفره,UNKNOWN,UNKNOWN,عدسی در لیست دسته‌بندی‌های مجاز وجود ندارد.
900566,2y479w,Restaurant,صبحانه,خوراک لوبیا دو نفره (500 گرم),,UNKNOWN,UNKNOWN,خوراک لوبیا در لیست دسته‌بندی‌های مجاز وجود ندارد.
900567,2y479w,Restaurant,صبحانه,عدسی دو نفره (500 گرم),,UNKNOWN,UNKNOWN,عدسی در لیست دسته‌بندی‌های مجاز وجود ندارد.
925013,2y479w,Restaurant,صبحانه,پنیر برشته,پنیر سرخ شده با کره، دو عدد تخم مرغ، شوید، سماق، پول بیبر، دورچین: کلم ترشی، خیارشور،  فلفل,UNKNOWN,UNKNOWN,پنیر برشته نوعی پیش‌غذا یا غذای تخم‌مرغی است و با مفهوم نان و پنیر ساده افطار متفاوت است.
815319,2y4944,Restaurant,صبحانه,خوراک سوسیس,سوسیس آلمانی، رب، دورچین: نان تافتون یا بربری، خیارشور، پیاز، لیمو,UNKNOWN,UNKNOWN,خوراک سوسیس در لیست دسته‌بندی‌های مجاز وجود ندارد.
815316,2y4944,Restaurant,صبحانه,عدسی,380 گرم، دورچین: نان تافتون یا بربری، خیارشور، پیاز، لیمو,UNKNOWN,UNKNOWN,عدسی در لیست دسته‌بندی‌های مجاز وجود ندارد.
815320,2y4944,Restaurant,صبحانه,قورمه,200 گرم گوشت گوساله، سیب زمینی، دورچین: نان تافتون یا بربری، خیارشور، پیاز، لیمو,UNKNOWN,UNKNOWN,قورمه (گوشت) در لیست دسته‌بندی‌های مجاز وجود ندارد.
815317,2y4944,Restaurant,صبحانه,لوبیا,350 گرم، دورچین: نان تافتون یا بربری، خیارشور، پیاز، لیمو,UNKNOWN,UNKNOWN,لوبیا در لیست دسته‌بندی‌های مجاز وجود ندارد.
815318,2y4944,Restaurant,صبحانه,لوبیا با قارچ,350 گرم، دورچین: نان تافتون یا بربری، خیارشور، پیاز، لیمو,UNKNOWN,UNKNOWN,لوبیا در لیست دسته‌بندی‌های مجاز وجود ندارد.
942292,2y4p4l,Restaurant,پیش غذا,حلوا زعفرانی (500 گرم),آرد گندم، زعفران,رمضان,حلوا,محصول حلوا زعفرانی مستقیماً در دسته حلوا قرار می‌گیرد.
1178320,2y4rp7,Restaurant,صبحانه,صبحانه ایرانی,"یک نفره، پنیر، کره، گردو، عسل، گوجه فرنگی، خیار، نان بربری داغ

",UNKNOWN,UNKNOWN,عنوان صبحانه است و با وجود داشتن پنیر، یک سینی کامل صبحانه است نه صرفاً آیتم نان و پنیر افطاری.
1111539,2y4z7g,Restaurant,کیک و دسر,بار خرما,,رمضان,خرما,ماهیت اصلی محصول خرما است (بار خرما).
1111537,2y4z7g,Restaurant,صبحانه و میان وعده,لقمه پنیر و خیار و گوجه,,رمضان,نان و پنیر,لقمه پنیر و خیار و گوجه مطابق با توضیحات دسته نان و پنیر است.
689685,2zl1x3,Restaurant,آش و حلیم,شله زرد ۵۰۰ گرم,۵۰۰ گرم، تهیه شده با برنج زعفرلن گلاب شکر,رمضان,شله‌زرد,Matches title and description for saffron rice dessert.
367372,2zl4o7,Restaurant,صبحانه,عدسی,۴۰۰ گرم عدسی رژیمی,UNKNOWN,UNKNOWN,Adasi is not defined in the provided taxonomy categories.
297532,2zl4o7,Restaurant,صبحانه,کره بادام زمینی,۴۵۰ گرم,UNKNOWN,UNKNOWN,Peanut butter is not in the taxonomy.
608746,2zlom4,Restaurant,پیش غذا,شله زرد,,رمضان,شله‌زرد,Matches title for saffron rice dessert.
608744,2zlom4,Restaurant,پیش غذا,فرنی سه رنگ,,رمضان,فرنی,Matches title for milk-based dessert.
608756,2zlom4,Restaurant,پیش غذا,پک ویژه افطار,شامل: یک عدد نبات، زولبیا بامیه، پنیر یک نفره، چای کیسه ای، خرما، نسکافه ,رمضان,پک افطاری,Multiple items bundled together as an Iftar pack.
245699,2zlp9l,Restaurant,صبحانه,صبحانه ایرانی,کره، پنیر، خامه، مربا، گردو، ریحان، خیار، گوجه، نان,UNKNOWN,UNKNOWN,General breakfast platter; doesn't meet the specific 'Nan o Panir' Iftar context.
309997,2zlzk6,Restaurant,صبحانه,بشقاب سرد	,خیار، گوجه، پنیر، خرما، کره، مربا، خامه، میوه، عسل، گردو,UNKNOWN,UNKNOWN,General breakfast platter; not specific to the taxonomy.
32868,2zmyo5,Restaurant,صبحانه,تن ماهی,180 گرم تن ماهی، دورچین: پیاز، خیارشور، لیمو ترش، سبزی خوردن، یک تکه نان بربری,UNKNOWN,UNKNOWN,Tuna is not in the taxonomy.
32873,2zmyo5,Restaurant,صبحانه,خوراک لوبیا,300 گرم لوبیا، دورچین: پیاز، خیارشور، لیمو ترش، سبزی خوردن، یک تکه نان بربری,UNKNOWN,UNKNOWN,Bean dish (Khorak Loobia) is not in the taxonomy.
32872,2zmyo5,Restaurant,صبحانه,سوسیس سرخ شده,دو عدد سوسیس کوکتل گوشت 40 درصد، دورچین: پیاز، خیارشور، لیمو ترش، سبزی خوردن، یک تکه نان بربری,UNKNOWN,UNKNOWN,Sausage is not in the taxonomy.
32870,2zmyo5,Restaurant,صبحانه,سوسیس و سیب زمینی سرخ شده,یک عدد سوسیس کوکتل گوشت 40 درصد، 100 گرم سیب زمینی سرخ شده، دورچین: پیاز، خیارشور، لیمو ترش، سبزی خوردن، یک تکه نان بربری,UNKNOWN,UNKNOWN,Sausage and potatoes are not in the taxonomy.
32876,2zmyo5,Restaurant,صبحانه,عدسی,300 گرم عدسی، دورچین: پیاز، خیارشور، لیمو ترش، سبزی خوردن، یک تکه نان بربری,UNKNOWN,UNKNOWN,Adasi is not in the taxonomy.
1479395,5131z5,Restaurant,پیش غذا,فرنی,شیر، آرد، برنج، شکر، گلاب ,رمضان,فرنی,Matches title for milk-based dessert.
992591,51kngy,Restaurant,غذای سنتی,شله زرد (400 گرم),شله زرد، تزیین شده با پودر دارچین,رمضان,شله‌زرد,Matches title for saffron rice dessert.
992599,51kngy,Restaurant,دسر,فرنی (400 گرم), ارائه در بسته بندی بهداشتی,رمضان,فرنی,Matches title for milk-based dessert.
762429,51kok3,Restaurant,صبحانه,عدسی,,UNKNOWN,UNKNOWN,Adasi is not in the taxonomy.
1477534,51kxop,Restaurant,دسر,حلوا عربی,150 گرم حلوا عربی، آردگندم، شیرخشک قنادی، آردنشاسته ذرت، شکر، زغفران و گلاب,رمضان,حلوا,Matches the 'حلوا' category which includes various types of Halva.
939232,51kxop,Restaurant,صبحانه,خوراک لوبیا,,UNKNOWN,UNKNOWN,Khorak Loobia (Beans) is not included in the provided Ramadan taxonomy.
939223,51kxop,Restaurant,دسر,شله زرد,,رمضان,شله‌زرد,Matches the 'شله‌زرد' category specifically mentioned in the taxonomy.
1025095,51kxop,Restaurant,دسر,شله زرد (150گرم),برنج، زعفران، گلاب، خلال بادام,رمضان,شله‌زرد,Matches the 'شله‌زرد' category specifically mentioned in the taxonomy.
1237141,51kxop,Restaurant,دسر,فرنی زعفرانی سرد,180 گرم فرنی (شیر، شکر، زعفران، گلاب وپودرگردو) بسته بندی بهداشتی,رمضان,فرنی,Matches the 'فرنی' category for milk-based desserts.
1237150,51kxop,Restaurant,دسر,فرنی یک کیلوگرم,آرد برنج، شکر، گلاب، عرق هل,رمضان,فرنی,Matches the 'فرنی' category for milk-based desserts.
1109115,51l9lm,Restaurant,صبحانه,عدسی,400 گرم، عدس،سیب زمینی، رب، پیاز داغ، دورچین: سبزی خوردن، نان تنوری,UNKNOWN,UNKNOWN,Adasi (Lentil stew) is not included in the provided candidate taxonomy.
1136643,51lk9g,Restaurant,صبحانه,عدسی,یک پرس یک نفره,UNKNOWN,UNKNOWN,Adasi (Lentil stew) is not included in the provided candidate taxonomy.
1136644,51lk9g,Restaurant,صبحانه,لوبیا,یک پرس یک نفره,UNKNOWN,UNKNOWN,Beans (Loobia) is not included in the provided candidate taxonomy.
696182,51oglz,Restaurant,صبحانه,عدسی,غیر فعال,UNKNOWN,UNKNOWN,Adasi (Lentil stew) is not included in the provided candidate taxonomy.
1366118,51ok84,Restaurant,صبحانه,شله زرد (400 گرم),,رمضان,شله‌زرد,Matches the 'شله‌زرد' category specifically mentioned in the taxonomy.
1366119,51ok84,Restaurant,صبحانه,فرنی (400 گرم),,رمضان,فرنی,Matches the 'فرنی' category for milk-based desserts.
1146439,51on7p,Restaurant,خوراک,خوراک لوبیا, 250گرم،  لوبیا، پیاز داغ، یک قرص نان,UNKNOWN,UNKNOWN,Khorak Loobia (Beans) is not included in the provided Ramadan taxonomy.
1146441,51on7p,Restaurant,خوراک,صبحانه سرد تشریفات,یک قالب پنیر، کره یک نفره، حلوا شکری، عسل یک نفره,UNKNOWN,UNKNOWN,"General breakfast items (butter, honey, halva shekari) are not part of this taxonomy; halva shekari is distinct from Ramadan Halva."
1146436,51on7p,Restaurant,خوراک,عدسی,250گرم، عدسی، پیاز داغ، یک قرص نان,UNKNOWN,UNKNOWN,Adasi (Lentil stew) is not included in the provided candidate taxonomy.
324341,51yn69,Restaurant,غذای پرسی,شله زرد یک کیلوگرم	,برنج ایرانی، زعفران، کره، تزئین شده با پودر نارگیل، پودر دارچین,رمضان,شله‌زرد,Matches the 'شله‌زرد' category specifically mentioned in the taxonomy.
324270,51yn69,Restaurant,دسر,فرنی یک کیلوگرم,شیر، آرد، گلاب,رمضان,فرنی,Matches the 'فرنی' category for milk-based desserts.
395577,51ypxo,Restaurant,سالاد و پیش غذا,سینی مزه سرد,سالاد شیرازی، سالاد کلم، ماست و خیار، بورانی بادمجان، بورانی اسفناج، زیتون پرورده,UNKNOWN,UNKNOWN,Cold appetizer platter (Salads/Borani) is not included in the provided Ramadan taxonomy.
625782,51ypy8,Restaurant,پیش غذا,حلوا,500 گرم,رمضان,حلوا,Matches the 'حلوا' category which includes various types of Halva.
625756,51ypy8,Restaurant,پیش غذا,شله زرد,500 گرم,رمضان,شله‌زرد,Matches the 'شله‌زرد' category specifically mentioned in the taxonomy.
1248490,566kwo,Restaurant,حلوا,حلوا بحرینی ۲۰۰ گرم	,نشاسته ذرت، شکر، روغن حیوانی، خلال بادام، گردو، هل، گلاب زعفران,رمضان,حلوا,This is a type of Bahraini halva.
1248676,566kwo,Restaurant,حلوا,حلوا دهین ۲۰۰ گرم, آرد، شیر، شکر، روغن، شیره انگور، پودر نارگیل، گردو، کره,رمضان,حلوا,This is a type of Dahin halva.
